GOLD,id,BRONZE,SILVER,PLATINUM,PURCHASED,collection_id
214,1018452,74,130,326,Silver,v_quotes
243,1018457,93,153,363,Platinum,v_quotes
220,1018468,70,130,340,Bronze,v_quotes
240,1018473,90,150,360,Platinum,v_quotes
228,1018477,78,138,348,Silver,v_quotes
220,1018484,70,130,340,Gold,v_quotes
250,1018489,100,160,370,Bronze,v_quotes
220,1018495,70,130,340,Gold,v_quotes
220,1018499,70,130,340,Gold,v_quotes
216,1018503,76,132,328,Silver,v_quotes
230,1018507,80,140,350,Bronze,v_quotes
206,1018513,66,122,318,Silver,v_quotes
230,1018519,80,140,350,Silver,v_quotes
220,1018524,70,130,340,Silver,v_quotes
230,1018531,80,140,350,Bronze,v_quotes
220,1011233,70,130,340,Bronze,v_quotes
228,1011241,78,138,348,Gold,v_quotes
230,1011247,80,140,350,Bronze,v_quotes
240,1011252,90,150,360,Silver,v_quotes
220,1011256,70,130,340,Bronze,v_quotes
240,1011262,90,150,360,Bronze,v_quotes
240,1011269,90,150,360,Silver,v_quotes
225,1011275,75,135,345,Platinum,v_quotes
223,1011280,73,133,343,Gold,v_quotes
220,1011287,70,130,340,Silver,v_quotes
240,1011292,90,150,360,Bronze,v_quotes
230,1011297,80,140,350,Gold,v_quotes
236,1011302,96,152,348,Silver,v_quotes
220,1011308,70,130,340,Silver,v_quotes
228,1011313,78,138,348,Silver,v_quotes
235,1011319,85,145,355,Gold,v_quotes
241,1011328,91,151,361,Platinum,v_quotes
214,1011332,74,130,326,Silver,v_quotes
230,1011336,80,140,350,Bronze,v_quotes
243,1011338,93,153,363,Gold,v_quotes
243,1011342,93,153,363,Bronze,v_quotes
206,1011346,66,122,318,Bronze,v_quotes
211,1011352,71,127,323,Bronze,v_quotes
220,1011357,70,130,340,Silver,v_quotes
223,1011362,73,133,343,Bronze,v_quotes
223,1011373,73,133,343,Gold,v_quotes
250,1011378,100,160,370,Silver,v_quotes
214,1011383,74,130,326,Bronze,v_quotes
250,1011389,100,160,370,Silver,v_quotes
230,1011397,80,140,350,Bronze,v_quotes
250,1011405,100,160,370,Platinum,v_quotes
223,1011411,73,133,343,Bronze,v_quotes
223,1011416,73,133,343,Silver,v_quotes
223,1011422,73,133,343,Platinum,v_quotes
214,1011427,74,130,326,Silver,v_quotes
240,1011431,90,150,360,Silver,v_quotes
214,1011437,74,130,326,Bronze,v_quotes
220,1011444,70,130,340,Gold,v_quotes
225,1011448,75,135,345,Gold,v_quotes
230,1011453,80,140,350,Bronze,v_quotes
220,1011459,70,130,340,Bronze,v_quotes
228,1011463,78,138,348,Silver,v_quotes
243,1011470,93,153,363,Gold,v_quotes
228,1011475,78,138,348,Gold,v_quotes
221,1011483,81,137,333,Bronze,v_quotes
220,1011488,70,130,340,Silver,v_quotes
229,1011493,89,145,341,Bronze,v_quotes
223,1011500,73,133,343,Gold,v_quotes
230,1011504,80,140,350,Silver,v_quotes
230,1011508,80,140,350,Silver,v_quotes
214,1011514,74,130,326,Bronze,v_quotes
223,1011520,73,133,343,Silver,v_quotes
243,1011528,93,153,363,Bronze,v_quotes
240,1011534,90,150,360,Silver,v_quotes
260,1011538,110,170,380,Silver,v_quotes
229,1011545,89,145,341,Silver,v_quotes
206,1011549,66,122,318,Silver,v_quotes
228,1011552,78,138,348,Silver,v_quotes
228,1011557,78,138,348,Bronze,v_quotes
233,1011565,83,143,353,Silver,v_quotes
220,1011572,70,130,340,Gold,v_quotes
206,1011576,66,122,318,Bronze,v_quotes
225,1011581,75,135,345,Gold,v_quotes
216,1011588,76,132,328,Silver,v_quotes
228,1011595,78,138,348,Bronze,v_quotes
220,1011600,70,130,340,Silver,v_quotes
232,1011606,92,148,344,Bronze,v_quotes
243,1011612,93,153,363,Gold,v_quotes
230,1011618,80,140,350,Gold,v_quotes
228,1011622,78,138,348,Silver,v_quotes
230,1011627,80,140,350,Platinum,v_quotes
230,1011633,80,140,350,Silver,v_quotes
225,1011640,75,135,345,Platinum,v_quotes
226,1011645,86,142,338,Silver,v_quotes
250,1011652,100,160,370,Gold,v_quotes
206,1011657,66,122,318,Silver,v_quotes
220,1011663,70,130,340,Platinum,v_quotes
223,1011668,73,133,343,Gold,v_quotes
223,1011674,73,133,343,Bronze,v_quotes
228,1011683,78,138,348,Silver,v_quotes
223,1011687,73,133,343,Bronze,v_quotes
225,1011695,75,135,345,Gold,v_quotes
225,1018537,75,135,345,Gold,v_quotes
226,1018541,86,142,338,Silver,v_quotes
220,1018546,70,130,340,Silver,v_quotes
246,1018552,106,162,358,Silver,v_quotes
216,1018556,76,132,328,Bronze,v_quotes
220,1018559,70,130,340,Silver,v_quotes
228,1018563,78,138,348,Silver,v_quotes
260,1018569,110,170,380,Bronze,v_quotes
220,1018578,70,130,340,Bronze,v_quotes
243,1018584,93,153,363,Bronze,v_quotes
235,1018587,85,145,355,Gold,v_quotes
230,1018593,80,140,350,Silver,v_quotes
211,1018598,71,127,323,Gold,v_quotes
260,1018602,110,170,380,Gold,v_quotes
230,1018610,80,140,350,Bronze,v_quotes
220,1018616,70,130,340,Gold,v_quotes
256,1018622,106,166,376,Silver,v_quotes
220,1018627,70,130,340,Silver,v_quotes
220,1018635,70,130,340,Silver,v_quotes
220,1018639,70,130,340,Gold,v_quotes
220,1018644,70,130,340,Silver,v_quotes
230,1018651,80,140,350,Bronze,v_quotes
230,1018655,80,140,350,Gold,v_quotes
225,1018659,75,135,345,Silver,v_quotes
220,1018663,70,130,340,Silver,v_quotes
230,1018668,80,140,350,Silver,v_quotes
228,1018675,78,138,348,Silver,v_quotes
216,1018680,76,132,328,Silver,v_quotes
209,1018685,69,125,321,Gold,v_quotes
220,1018697,70,130,340,Gold,v_quotes
214,1018703,74,130,326,Platinum,v_quotes
250,1018708,100,160,370,Gold,v_quotes
223,1018714,73,133,343,Bronze,v_quotes
243,1018724,93,153,363,Silver,v_quotes
220,1018729,70,130,340,Silver,v_quotes
236,1018733,96,152,348,Gold,v_quotes
209,1018738,69,125,321,Gold,v_quotes
214,1018743,74,130,326,Silver,v_quotes
260,1018747,110,170,380,Gold,v_quotes
240,1018751,90,150,360,Silver,v_quotes
221,1018757,81,137,333,Gold,v_quotes
230,1018762,80,140,350,Silver,v_quotes
235,1018765,85,145,355,Silver,v_quotes
235,1018772,85,145,355,Silver,v_quotes
250,1018779,100,160,370,Bronze,v_quotes
214,1018784,74,130,326,Gold,v_quotes
230,1018790,80,140,350,Gold,v_quotes
236,1018794,86,146,356,Silver,v_quotes
228,1018803,78,138,348,Silver,v_quotes
226,1018808,86,142,338,Bronze,v_quotes
228,1018812,78,138,348,Gold,v_quotes
211,1018816,71,127,323,Silver,v_quotes
220,1018823,70,130,340,Bronze,v_quotes
211,1018827,71,127,323,Gold,v_quotes
228,1018834,78,138,348,Silver,v_quotes
223,1018840,73,133,343,Gold,v_quotes
235,1018845,85,145,355,Gold,v_quotes
250,1018850,100,160,370,Gold,v_quotes
206,1018857,66,122,318,Gold,v_quotes
235,1018864,85,145,355,Bronze,v_quotes
243,1018868,93,153,363,Platinum,v_quotes
223,1018874,73,133,343,Bronze,v_quotes
209,1018879,69,125,321,Bronze,v_quotes
220,1018885,70,130,340,Silver,v_quotes
220,1018891,70,130,340,Bronze,v_quotes
226,1018897,86,142,338,Silver,v_quotes
216,1018904,76,132,328,Gold,v_quotes
220,1018908,70,130,340,Bronze,v_quotes
230,1018913,80,140,350,Bronze,v_quotes
225,1018918,75,135,345,Bronze,v_quotes
235,1018924,85,145,355,Silver,v_quotes
220,1018928,70,130,340,Silver,v_quotes
221,1018932,81,137,333,Silver,v_quotes
235,1018938,85,145,355,Silver,v_quotes
230,1018946,80,140,350,Bronze,v_quotes
235,1018952,85,145,355,Silver,v_quotes
243,1018957,93,153,363,Silver,v_quotes
256,1018962,116,172,368,Gold,v_quotes
206,1018970,66,122,318,Gold,v_quotes
228,1018975,78,138,348,Platinum,v_quotes
225,1018976,75,135,345,Gold,v_quotes
230,1018983,80,140,350,Silver,v_quotes
250,1011699,100,160,370,Platinum,v_quotes
225,1011705,75,135,345,Silver,v_quotes
240,1011712,90,150,360,Gold,v_quotes
220,1011719,70,130,340,Bronze,v_quotes
220,1011726,70,130,340,Gold,v_quotes
206,1011733,66,122,318,Silver,v_quotes
206,1011737,66,122,318,Silver,v_quotes
228,1011741,78,138,348,Bronze,v_quotes
260,1011745,110,170,380,Silver,v_quotes
221,1011752,81,137,333,Platinum,v_quotes
228,1011755,78,138,348,Bronze,v_quotes
226,1011759,86,142,338,Gold,v_quotes
235,1011764,85,145,355,Bronze,v_quotes
226,1011771,86,142,338,Gold,v_quotes
220,1011776,70,130,340,Silver,v_quotes
223,1011782,73,133,343,Silver,v_quotes
230,1011788,80,140,350,Silver,v_quotes
223,1011793,73,133,343,Gold,v_quotes
243,1011798,93,153,363,Platinum,v_quotes
220,1011802,70,130,340,Gold,v_quotes
228,1011810,78,138,348,Platinum,v_quotes
221,1011815,81,137,333,Bronze,v_quotes
236,1011820,96,152,348,Bronze,v_quotes
211,1011826,71,127,323,Silver,v_quotes
228,1011833,78,138,348,Gold,v_quotes
220,1011837,70,130,340,Silver,v_quotes
230,1011843,80,140,350,Gold,v_quotes
220,1011850,70,130,340,Platinum,v_quotes
220,1011856,70,130,340,Silver,v_quotes
260,1011861,110,170,380,Bronze,v_quotes
225,1011867,75,135,345,Bronze,v_quotes
250,1011873,100,160,370,Silver,v_quotes
225,1011878,75,135,345,Bronze,v_quotes
214,1011883,74,130,326,Silver,v_quotes
235,1011889,85,145,355,Bronze,v_quotes
230,1011894,80,140,350,Silver,v_quotes
214,1011901,74,130,326,Gold,v_quotes
235,1011905,85,145,355,Silver,v_quotes
214,1011911,74,130,326,Bronze,v_quotes
206,1011918,66,122,318,Bronze,v_quotes
225,1011922,75,135,345,Silver,v_quotes
260,1011926,110,170,380,Gold,v_quotes
228,1011935,78,138,348,Gold,v_quotes
235,1011940,85,145,355,Silver,v_quotes
220,1011948,70,130,340,Platinum,v_quotes
243,1011953,93,153,363,Silver,v_quotes
260,1011960,110,170,380,Silver,v_quotes
225,1011964,75,135,345,Bronze,v_quotes
223,1011968,73,133,343,Silver,v_quotes
240,1011972,90,150,360,Silver,v_quotes
220,1011978,70,130,340,Bronze,v_quotes
235,1011982,85,145,355,Gold,v_quotes
230,1011986,80,140,350,Bronze,v_quotes
246,1011990,106,162,358,Gold,v_quotes
223,1011999,73,133,343,Silver,v_quotes
236,1012006,96,152,348,Platinum,v_quotes
228,1012010,78,138,348,Bronze,v_quotes
214,1012016,74,130,326,Silver,v_quotes
223,1012021,73,133,343,Silver,v_quotes
235,1012029,85,145,355,Gold,v_quotes
211,1012034,71,127,323,Bronze,v_quotes
228,1012038,78,138,348,Bronze,v_quotes
220,1012044,70,130,340,Bronze,v_quotes
225,1012050,75,135,345,Bronze,v_quotes
228,1012054,78,138,348,Gold,v_quotes
225,1012059,75,135,345,Gold,v_quotes
225,1012065,75,135,345,Bronze,v_quotes
214,1012072,74,130,326,Gold,v_quotes
214,1012076,74,130,326,Bronze,v_quotes
230,1012087,80,140,350,Bronze,v_quotes
223,1012092,73,133,343,Silver,v_quotes
220,1012098,70,130,340,Gold,v_quotes
250,1012103,100,160,370,Gold,v_quotes
223,1012109,73,133,343,Silver,v_quotes
244,1012113,94,154,364,Silver,v_quotes
206,1012119,66,122,318,Silver,v_quotes
209,1012124,69,125,321,Gold,v_quotes
211,1012131,71,127,323,Gold,v_quotes
229,1012136,89,145,341,Gold,v_quotes
223,1012143,73,133,343,Gold,v_quotes
228,1012147,78,138,348,Bronze,v_quotes
220,1012152,70,130,340,Bronze,v_quotes
220,1018988,70,130,340,Gold,v_quotes
228,1018992,78,138,348,Silver,v_quotes
216,1018997,76,132,328,Silver,v_quotes
240,1019001,90,150,360,Bronze,v_quotes
223,1019012,73,133,343,Silver,v_quotes
216,1019016,76,132,328,Silver,v_quotes
230,1019023,80,140,350,Silver,v_quotes
228,1019030,78,138,348,Bronze,v_quotes
214,1019035,74,130,326,Bronze,v_quotes
216,1019041,76,132,328,Silver,v_quotes
223,1019047,73,133,343,Gold,v_quotes
206,1019054,66,122,318,Silver,v_quotes
230,1019058,80,140,350,Gold,v_quotes
235,1019064,85,145,355,Silver,v_quotes
206,1019068,66,122,318,Platinum,v_quotes
220,1019076,70,130,340,Gold,v_quotes
211,1019081,71,127,323,Gold,v_quotes
230,1019087,80,140,350,Bronze,v_quotes
209,1019094,69,125,321,Silver,v_quotes
219,1019101,79,135,331,Silver,v_quotes
209,1019108,69,125,321,Platinum,v_quotes
220,1019114,70,130,340,Silver,v_quotes
230,1019119,80,140,350,Bronze,v_quotes
216,1019124,76,132,328,Gold,v_quotes
260,1019129,110,170,380,Gold,v_quotes
225,1019137,75,135,345,Silver,v_quotes
240,1019141,90,150,360,Platinum,v_quotes
230,1019146,80,140,350,Silver,v_quotes
251,1019152,101,161,371,Silver,v_quotes
228,1019157,78,138,348,Gold,v_quotes
230,1019161,80,140,350,Silver,v_quotes
209,1019168,69,125,321,Gold,v_quotes
230,1019174,80,140,350,Bronze,v_quotes
236,1019178,96,152,348,Bronze,v_quotes
230,1019181,80,140,350,Silver,v_quotes
220,1019188,70,130,340,Silver,v_quotes
223,1019192,73,133,343,Silver,v_quotes
230,1019199,80,140,350,Silver,v_quotes
230,1019204,80,140,350,Gold,v_quotes
206,1019209,66,122,318,Silver,v_quotes
230,1019215,80,140,350,Bronze,v_quotes
223,1019220,73,133,343,Silver,v_quotes
225,1019225,75,135,345,Silver,v_quotes
209,1019229,69,125,321,Silver,v_quotes
223,1019235,73,133,343,Silver,v_quotes
225,1019243,75,135,345,Gold,v_quotes
220,1019248,70,130,340,Gold,v_quotes
226,1019252,86,142,338,Bronze,v_quotes
225,1019259,75,135,345,Platinum,v_quotes
228,1019264,78,138,348,Bronze,v_quotes
260,1019268,110,170,380,Gold,v_quotes
228,1019275,78,138,348,Silver,v_quotes
243,1019281,93,153,363,Bronze,v_quotes
216,1019287,76,132,328,Silver,v_quotes
214,1019291,74,130,326,Gold,v_quotes
240,1019298,90,150,360,Bronze,v_quotes
223,1019307,73,133,343,Gold,v_quotes
228,1019313,78,138,348,Gold,v_quotes
230,1019322,80,140,350,Silver,v_quotes
225,1019327,75,135,345,Silver,v_quotes
235,1019333,85,145,355,Silver,v_quotes
243,1019339,93,153,363,Silver,v_quotes
230,1019346,80,140,350,Gold,v_quotes
211,1019352,71,127,323,Bronze,v_quotes
230,1019357,80,140,350,Silver,v_quotes
240,1019362,90,150,360,Gold,v_quotes
228,1019367,78,138,348,Bronze,v_quotes
223,1019372,73,133,343,Silver,v_quotes
225,1019378,75,135,345,Bronze,v_quotes
211,1019382,71,127,323,Gold,v_quotes
223,1019387,73,133,343,Silver,v_quotes
206,1019392,66,122,318,Silver,v_quotes
243,1019396,93,153,363,Silver,v_quotes
228,1019403,78,138,348,Silver,v_quotes
228,1019410,78,138,348,Gold,v_quotes
206,1019414,66,122,318,Silver,v_quotes
206,1019418,66,122,318,Bronze,v_quotes
228,1019423,78,138,348,Gold,v_quotes
209,1019428,69,125,321,Platinum,v_quotes
206,1019434,66,122,318,Bronze,v_quotes
223,1019441,73,133,343,Silver,v_quotes
220,1019447,70,130,340,Gold,v_quotes
228,1012159,78,138,348,Bronze,v_quotes
230,1012164,80,140,350,Bronze,v_quotes
230,1012169,80,140,350,Gold,v_quotes
228,1012171,78,138,348,Silver,v_quotes
230,1012175,80,140,350,Silver,v_quotes
260,1012184,110,170,380,Silver,v_quotes
223,1012189,73,133,343,Bronze,v_quotes
235,1012193,85,145,355,Platinum,v_quotes
220,1012201,70,130,340,Bronze,v_quotes
211,1012206,71,127,323,Bronze,v_quotes
243,1012211,93,153,363,Gold,v_quotes
221,1012218,81,137,333,Silver,v_quotes
221,1012226,81,137,333,Silver,v_quotes
228,1012232,78,138,348,Silver,v_quotes
228,1012236,78,138,348,Silver,v_quotes
230,1012240,80,140,350,Gold,v_quotes
206,1012249,66,122,318,Gold,v_quotes
229,1012255,89,145,341,Gold,v_quotes
220,1012259,70,130,340,Bronze,v_quotes
225,1012263,75,135,345,Gold,v_quotes
230,1012269,80,140,350,Silver,v_quotes
221,1012276,81,137,333,Silver,v_quotes
243,1012281,93,153,363,Silver,v_quotes
235,1012285,85,145,355,Silver,v_quotes
239,1012293,89,149,359,Bronze,v_quotes
216,1012298,76,132,328,Gold,v_quotes
230,1012303,80,140,350,Silver,v_quotes
216,1012310,76,132,328,Bronze,v_quotes
250,1012316,100,160,370,Silver,v_quotes
216,1012322,76,132,328,Silver,v_quotes
216,1012327,76,132,328,Bronze,v_quotes
225,1012334,75,135,345,Bronze,v_quotes
250,1012341,100,160,370,Gold,v_quotes
230,1012346,80,140,350,Silver,v_quotes
220,1012351,70,130,340,Silver,v_quotes
260,1012356,110,170,380,Silver,v_quotes
240,1012363,90,150,360,Gold,v_quotes
216,1012368,76,132,328,Bronze,v_quotes
250,1012372,100,160,370,Silver,v_quotes
206,1012377,66,122,318,Platinum,v_quotes
250,1012383,100,160,370,Silver,v_quotes
228,1012386,78,138,348,Gold,v_quotes
226,1012390,86,142,338,Silver,v_quotes
220,1012396,70,130,340,Bronze,v_quotes
220,1012400,70,130,340,Bronze,v_quotes
240,1012405,90,150,360,Silver,v_quotes
250,1012410,100,160,370,Gold,v_quotes
228,1012415,78,138,348,Bronze,v_quotes
206,1012419,66,122,318,Platinum,v_quotes
225,1012425,75,135,345,Gold,v_quotes
220,1012430,70,130,340,Silver,v_quotes
228,1012435,78,138,348,Silver,v_quotes
230,1012442,80,140,350,Gold,v_quotes
216,1012446,76,132,328,Gold,v_quotes
214,1012451,74,130,326,Silver,v_quotes
227,1012459,87,143,339,Silver,v_quotes
250,1012469,100,160,370,Silver,v_quotes
209,1012476,69,125,321,Gold,v_quotes
206,1012482,66,122,318,Gold,v_quotes
243,1012491,93,153,363,Silver,v_quotes
228,1012495,78,138,348,Bronze,v_quotes
221,1012501,81,137,333,Platinum,v_quotes
228,1012507,78,138,348,Platinum,v_quotes
240,1012513,90,150,360,Gold,v_quotes
220,1012519,70,130,340,Platinum,v_quotes
216,1012523,76,132,328,Silver,v_quotes
230,1012528,80,140,350,Gold,v_quotes
225,1012533,75,135,345,Bronze,v_quotes
230,1012538,80,140,350,Platinum,v_quotes
230,1012542,80,140,350,Silver,v_quotes
228,1012548,78,138,348,Silver,v_quotes
230,1012554,80,140,350,Bronze,v_quotes
211,1012559,71,127,323,Platinum,v_quotes
216,1012564,76,132,328,Gold,v_quotes
228,1012570,78,138,348,Gold,v_quotes
250,1012576,100,160,370,Gold,v_quotes
250,1012581,100,160,370,Silver,v_quotes
211,1012587,71,127,323,Gold,v_quotes
209,1012589,69,125,321,Bronze,v_quotes
220,1012597,70,130,340,Bronze,v_quotes
250,1012602,100,160,370,Gold,v_quotes
220,1012607,70,130,340,Silver,v_quotes
250,1019453,100,160,370,Silver,v_quotes
225,1019459,75,135,345,Silver,v_quotes
225,1019467,75,135,345,Silver,v_quotes
216,1019474,76,132,328,Gold,v_quotes
235,1019482,85,145,355,Bronze,v_quotes
221,1019486,81,137,333,Silver,v_quotes
230,1019492,80,140,350,Silver,v_quotes
220,1019497,70,130,340,Gold,v_quotes
235,1019501,85,145,355,Silver,v_quotes
240,1019505,90,150,360,Bronze,v_quotes
211,1019510,71,127,323,Silver,v_quotes
246,1019516,96,156,366,Gold,v_quotes
228,1019521,78,138,348,Gold,v_quotes
209,1019526,69,125,321,Silver,v_quotes
230,1019533,80,140,350,Bronze,v_quotes
230,1019538,80,140,350,Silver,v_quotes
250,1019545,100,160,370,Bronze,v_quotes
220,1019549,70,130,340,Gold,v_quotes
206,1019552,66,122,318,Platinum,v_quotes
225,1019555,75,135,345,Silver,v_quotes
225,1019562,75,135,345,Bronze,v_quotes
220,1019567,70,130,340,Gold,v_quotes
223,1019571,73,133,343,Silver,v_quotes
220,1019580,70,130,340,Platinum,v_quotes
228,1019584,78,138,348,Silver,v_quotes
260,1019586,110,170,380,Platinum,v_quotes
230,1019594,80,140,350,Gold,v_quotes
228,1019597,78,138,348,Silver,v_quotes
221,1019602,81,137,333,Bronze,v_quotes
225,1019609,75,135,345,Gold,v_quotes
225,1019614,75,135,345,Gold,v_quotes
250,1019618,100,160,370,Silver,v_quotes
250,1019626,100,160,370,Bronze,v_quotes
240,1019635,90,150,360,Gold,v_quotes
230,1019641,80,140,350,Platinum,v_quotes
220,1019648,70,130,340,Bronze,v_quotes
225,1019653,75,135,345,Gold,v_quotes
206,1019658,66,122,318,Gold,v_quotes
243,1019664,93,153,363,Platinum,v_quotes
235,1019668,85,145,355,Gold,v_quotes
206,1019674,66,122,318,Platinum,v_quotes
235,1019682,85,145,355,Platinum,v_quotes
235,1019688,85,145,355,Gold,v_quotes
230,1019696,80,140,350,Silver,v_quotes
216,1019701,76,132,328,Silver,v_quotes
225,1019707,75,135,345,Silver,v_quotes
223,1019713,73,133,343,Gold,v_quotes
230,1019719,80,140,350,Gold,v_quotes
243,1019726,93,153,363,Gold,v_quotes
206,1019732,66,122,318,Silver,v_quotes
225,1019736,75,135,345,Gold,v_quotes
236,1019740,96,152,348,Silver,v_quotes
226,1019746,86,142,338,Gold,v_quotes
220,1019751,70,130,340,Bronze,v_quotes
220,1019757,70,130,340,Silver,v_quotes
225,1019765,75,135,345,Silver,v_quotes
228,1019770,78,138,348,Silver,v_quotes
206,1019774,66,122,318,Gold,v_quotes
230,1019778,80,140,350,Gold,v_quotes
226,1019783,86,142,338,Bronze,v_quotes
228,1019788,78,138,348,Silver,v_quotes
230,1019794,80,140,350,Bronze,v_quotes
223,1019799,73,133,343,Gold,v_quotes
220,1019804,70,130,340,Silver,v_quotes
243,1019809,93,153,363,Gold,v_quotes
223,1019811,73,133,343,Silver,v_quotes
243,1019815,93,153,363,Bronze,v_quotes
225,1019822,75,135,345,Silver,v_quotes
228,1019828,78,138,348,Gold,v_quotes
230,1019835,80,140,350,Gold,v_quotes
260,1019842,110,170,380,Silver,v_quotes
250,1019849,100,160,370,Bronze,v_quotes
225,1019854,75,135,345,Silver,v_quotes
230,1019862,80,140,350,Silver,v_quotes
209,1019869,69,125,321,Silver,v_quotes
228,1019873,78,138,348,Silver,v_quotes
243,1019877,93,153,363,Bronze,v_quotes
228,1019885,78,138,348,Bronze,v_quotes
250,1019892,100,160,370,Gold,v_quotes
228,1019898,78,138,348,Silver,v_quotes
228,1019904,78,138,348,Gold,v_quotes
211,1019908,71,127,323,Silver,v_quotes
250,1012612,100,160,370,Bronze,v_quotes
223,1012617,73,133,343,Gold,v_quotes
235,1012622,85,145,355,Bronze,v_quotes
225,1012627,75,135,345,Silver,v_quotes
228,1012632,78,138,348,Silver,v_quotes
228,1012638,78,138,348,Bronze,v_quotes
225,1012644,75,135,345,Silver,v_quotes
220,1012649,70,130,340,Silver,v_quotes
221,1012654,81,137,333,Silver,v_quotes
226,1012660,86,142,338,Bronze,v_quotes
220,1012665,70,130,340,Silver,v_quotes
220,1012669,70,130,340,Platinum,v_quotes
220,1012676,70,130,340,Bronze,v_quotes
216,1012681,76,132,328,Bronze,v_quotes
220,1012686,70,130,340,Bronze,v_quotes
230,1012692,80,140,350,Bronze,v_quotes
230,1012701,80,140,350,Gold,v_quotes
209,1012709,69,125,321,Gold,v_quotes
221,1012714,81,137,333,Bronze,v_quotes
225,1012719,75,135,345,Silver,v_quotes
228,1012724,78,138,348,Gold,v_quotes
240,1012729,90,150,360,Gold,v_quotes
230,1012735,80,140,350,Bronze,v_quotes
228,1012741,78,138,348,Bronze,v_quotes
216,1012749,76,132,328,Silver,v_quotes
235,1012753,85,145,355,Bronze,v_quotes
206,1012760,66,122,318,Gold,v_quotes
240,1012766,90,150,360,Platinum,v_quotes
223,1012773,73,133,343,Gold,v_quotes
223,1012777,73,133,343,Gold,v_quotes
